Price,Size,Side
27699.49000000,0.00045000,buy
27699.33000000,0.00202000,buy
27699.27000000,0.00037000,buy
27699.20000000,0.03024000,buy
27699.17000000,0.00037000,buy
27699.04000000,0.00043000,buy
27698.92000000,0.00126000,buy
27698.88000000,0.00173000,buy
27698.73000000,0.00659000,buy
27698.57000000,0.00227000,buy
27698.52000000,0.00045000,buy
27698.44000000,0.00148000,buy
27698.37000000,0.00060000,buy
27698.29000000,0.00041000,buy
27698.08000000,0.00054000,buy
27698.02000000,0.00045000,buy
27697.99000000,0.00157000,buy
27697.71000000,0.00043000,buy
27697.68000000,0.00038000,buy
27697.67000000,0.00078000,buy
27697.36000000,0.00041000,buy
27697.34000000,0.00089000,buy
27697.32000000,0.00597000,buy
27697.07000000,0.00055000,buy
27696.98000000,0.00049000,buy
27696.96000000,0.00338000,buy
27696.89000000,0.00045000,buy
27696.81000000,0.00038000,buy
27696.66000000,0.00088000,buy
27696.65000000,0.00079000,buy
27696.42000000,0.00039000,buy
27696.40000000,0.00993000,buy
27696.38000000,0.00040000,buy
27696.33000000,0.00074000,buy
27696.29000000,0.00041000,buy
27696.15000000,0.02628000,buy
27696.11000000,0.00044000,buy
27695.96000000,0.00087000,buy
27695.94000000,0.00111000,buy
27695.79000000,0.00048000,buy
27695.68000000,0.00186000,buy
27695.25000000,0.00048000,buy
27694.90000000,0.00162000,buy
27694.82000000,0.00128000,buy
27694.75000000,0.00037000,buy
27694.74000000,0.00100000,buy
27694.64000000,0.00042000,buy
27694.60000000,0.00361000,buy
27694.58000000,0.00440000,buy
27694.48000000,0.00037000,buy
27694.40000000,0.00196000,buy
27694.38000000,0.00047000,buy
27694.36000000,0.00040000,buy
27694.28000000,0.00039000,buy
27694.23000000,0.00038000,buy
27694.22000000,0.00360000,buy
27694.16000000,0.00307000,buy
27694.11000000,0.00059000,buy
27694.05000000,0.00042000,buy
27693.87000000,0.00188000,buy
27693.86000000,0.00046000,buy
27693.75000000,0.00089000,buy
27693.68000000,0.00314000,buy
27693.53000000,0.00092000,buy
27693.52000000,0.00155000,buy
27693.43000000,0.00179000,buy
27693.33000000,0.00383000,buy
27693.28000000,0.00073000,buy
27693.12000000,0.00104000,buy
27693.01000000,0.00072000,buy
27692.94000000,0.00037000,buy
27692.89000000,0.00079000,buy
27692.64000000,0.00270000,buy
27692.63000000,0.00058000,buy
27692.42000000,0.04005000,buy
27692.41000000,0.00058000,buy
27692.30000000,0.00246000,buy
27692.26000000,0.00040000,buy
27692.01000000,0.02162000,buy
27691.94000000,0.00037000,buy
27691.90000000,0.00165000,buy
27691.72000000,0.00578000,buy
27691.70000000,0.01004000,buy
27691.59000000,0.00042000,buy
27691.56000000,0.00088000,buy
27691.52000000,0.00837000,buy
27691.42000000,0.00042000,buy
27691.41000000,0.00128000,buy
27691.40000000,0.00037000,buy
27691.39000000,0.00143000,buy
27691.38000000,0.00048000,buy
27691.35000000,0.00132000,buy
27691.34000000,0.00122000,buy
27691.28000000,0.00044000,buy
27691.00000000,0.01805000,buy
27690.93000000,0.00066000,buy
27690.90000000,0.00395000,buy
27690.85000000,0.00037000,buy
27690.78000000,1.20532000,buy
27690.68000000,0.00074000,buy
27690.54000000,0.00115000,buy
27690.43000000,0.00064000,buy
27690.31000000,0.00094000,buy
27690.14000000,0.00314000,buy
27690.02000000,0.00040000,buy
27690.00000000,0.03260000,buy
27689.80000000,0.00099000,buy
27689.78000000,0.00061000,buy
27689.65000000,0.00095000,buy
27689.60000000,0.01047000,buy
27689.28000000,0.00041000,buy
27689.27000000,0.00038000,buy
27689.24000000,0.05641000,buy
27689.17000000,0.00072000,buy
27689.00000000,0.00043000,buy
27688.65000000,0.00054000,buy
27688.62000000,0.00239000,buy
27688.56000000,0.00191000,buy
27688.52000000,0.01326000,buy
27688.50000000,0.00059000,buy
27688.44000000,0.00413000,buy
27688.36000000,0.00045000,buy
27688.34000000,0.00039000,buy
27688.33000000,0.00041000,buy
27688.32000000,0.00052000,buy
27688.16000000,0.00049000,buy
27688.12000000,0.00062000,buy
27688.08000000,0.00840000,buy
27688.00000000,0.05042000,buy
27687.98000000,0.00050000,buy
27687.97000000,0.00039000,buy
27687.94000000,0.00358000,buy
27687.93000000,0.00112000,buy
27687.81000000,0.00053000,buy
27687.73000000,0.19338000,buy
27687.65000000,0.00042000,buy
27687.49000000,0.02098000,buy
